uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
83ca903c-4a8d-460a-9727-f3c9388ac641	train	past	high school	u46	3	group 1	post test	2	5	0	desired change;input;connection weight	ABC	Which of the following options are required to determine the change of one connection in the delta rule? <please select the answer> A. learning constant B. desired change C. input D. connection weight	The delta rule. Delta: symbolizes a change or difference. Uppercase: Δ and lowercase: 𝛿. The delta rule for linear artificial neuron is. It contains a picture of formula.
9a762839-d838-4021-938e-37af2097cb8a	test	future	high school	u46	3	group 1	post test	7	5	1	0.06	D	Let the learning constant be 0.2, the desired change to be 0.3, and the input to be 1, then the change of weight will be? <please select the best answer> A. 0.02 B. 0.04 C. 0.05 D. 0.06	The delta rule. Delta: symbolizes a change or difference. Uppercase: Δ and lowercase: 𝛿. The delta rule for linear artificial neuron is. It contains a picture of formula.
d0aab806-687d-4853-a3ca-e9c24b83adc7	train	future	high school	u46	3	group 1	post test	6	5	1	0.2	0.2	If the target output is 0.5 and the computed output is 0.3, what would the desired change be? <please input your answer>	The delta rule. Delta: symbolizes a change or difference. Uppercase: Δ and lowercase: 𝛿. The delta rule for linear artificial neuron is. It contains a picture of formula.
bdc2a78f-dc9e-4c32-ae2d-038b168d5060	test	future	high school	u46	3	group 1	post test	9	5	1	It can't because it extends from the delta rule. The missing thing is the direct contact to the weight. It is instead connected to other neurons.	Desired outputs are not given for these 'in between' neurons	If there is more than one layer of artificial neurons--- that is, if neurons are between the input and the output neurons--- the delta rule can't be used. Why not? Each artificial neuron has computable inputs and an output. What is missing? <please input your answer>	The delta rule. Delta: symbolizes a change or difference. Uppercase: Δ and lowercase: 𝛿. The delta rule for linear artificial neuron is. It contains a picture of formula.
d979a35f-cbe2-4653-89ef-b15e3e8db780	train	future	high school	u46	3	group 1	post test	10	23	1	It becomes more precise and it will know for sure if something is 0 or 1.	As the output becomes closer to the desired output, the desired change will become smaller.	If supervised learning works, the weight change will become smaller and smaller. Why? <please input your answer>	Change in the Computation. contribution ratio: the ratio between the inner state change and the output change. the weight change proportional to: input * contribution ratio * error = 1*1*0.95
4b5ee187-6bcb-4b38-a423-a5a3ef797ced	train	past	high school	u46	3	group 1	post test	5	15	0	0,0,1	0.4	If the input of a single-layer ANN model is 1,0,1; and the weight of inputs is 0.1, 0.2, 0.3; what is the output of the single-layer ANN model? <please input your answer>	Example 3: Weight change for the 'x' neuron. After applying the delta rule the weight pattern of the 'x' artificial neuron will be. It contains a picture of calculation.
98012a43-ac62-4026-ae02-1e5cbb4d81c0	train	future	high school	u46	3	group 1	post test	8	21	1	0.0	B	If the inner state is -1, what will the output be after the ReLU (Rectified Linear Unit)? <please select the best answer> A. -1 B. 0 C. 1	Change in the Computation. Rectified Linear Unit (ReLU) is one of the commonly used transformations. Given an inner state Mimics the way how biological neurons are triggered!
bc762fb5-b562-4001-85fa-50b8a5e9f5ff	train	past	high school	u46	3	group 1	post test	1	2	0	Supervised learning	BC	Which of the following learning methods involves learning from a teacher? <please select the answer> A. Unsupervised learning B. Supervised learning C. Reinforcement learning 	Outline. Supervised learning: learning from a teacher. Computing the output. Comparing the output to the desired output. Changing the connection weight. Backpropagation.
f9f3ccfc-6a95-4c86-86b9-964199a45fc2	train	past	high school	u41	3	group 1	post test	4	16	0	1.0	B	After many iterations of learning, what value does the output of the '+' artificial neuron in response to 'x' become closer to? <please select the best answer> A. 1.0 B. 0.0 C. 1.5 D. -1.0	Summary. ANNs work by training the network for samples 'x' and '+' repeatedly. The output of the artificial neuron will become closer and closer to the desired output. It contains a table of relationship between input and neuron.
75a95f21-573b-46f9-9648-edaef23bd40b	train	future	high school	u41	3	group 1	post test	11	22	0	nan	error: 1-(0.5*1)=0.5, weight change: 0.01 *0.5* 1*1 = 0.005	In a supervised ANN, the input is 0.5, the weight is 1, and we use ReLU (Rectified Linear Unit) as the hat of a neuron. The desired output is 1 and we set the learning rate as 0.01. Please calculate the weight change of the process. <please input your answer>	Change in the Computation. The output is 0.05 (not changed by ReLU because it is > 0). The desired output change: 0.95 Error: the deviation of the actual output from the desired output. (the desired change)
2662d4bc-71b5-4bb9-8418-2292ac672595	train	past	high school	u41	3	group 1	post test	3	12	0	increase	A	If the desired change is positive, and the input is -1, will the weight decrease or increase? <please select the best answer> A. decrease B. increase	Changing the connection weight. The delta rule states that the change of weight depends on both the input and the desired change. Learning constant: if it is smaller than 1 adjust the weight little by little. It contains a table describing the input and weight change.
a02345f6-fb20-4237-99ba-49419d2f58d0	train	future	high school	u41	3	group 1	post test	12	18	0	nan	Train incoming connection weights to middle/non-input layers	What was backpropagation developed to do? <please input your answer>	Backpropagation. Backpropagation was developed to train incoming connection weights to hidden layers. It provides a method to train multilayer neural networks.
764940dd-3b46-4b6f-a1cd-cb3b55d1961d	test	past	high school	u41	3	group 1	post test	2	5	0	desired change;input	ABC	Which of the following options are required to determine the change of one connection in the delta rule? <please select the answer> A. learning constant B. desired change C. input D. connection weight	The delta rule. Delta: symbolizes a change or difference. Uppercase: Δ and lowercase: 𝛿. The delta rule for linear artificial neuron is. It contains a picture of formula.
